Title,Latitude,Longitude
RWG015328,51.5128528112,-0.1900969882
RWG015329,51.51909225,-0.1947700119
RWG014825,51.5170429436,-0.1980801212
RWG015043,51.5244773645,-0.2012660806
RWG015337,51.5112263362,-0.191990746
RWG015198,51.5174326994,-0.1662250156
RWG048127,51.5238432004,-0.2134719898
RWG048129,51.5251596805,-0.2142372605
RWG048157,51.5135104791,-0.2139507255
RWG048160,51.5136708427,-0.2142840811
RWG048161,51.5137398994,-0.2143469692
RWG048133,51.5147876607,-0.212581954
RWG048137,51.5236060701,-0.2206487258
RWG014788,51.5238860911,-0.2138684581
RWG014789,51.5237909617,-0.2138170017
RWG015208,51.5197907585,-0.2177070319
RWG015215,51.5169699724,-0.2174785168
RWG015118,51.518191132,-0.2038070657
RWG048162,51.513809577,-0.2144061681
RWG015179,51.5242383389,-0.2233365575
RWG048246,51.5157692851,-0.2156596659
RWG048252,51.5160567669,-0.2169420361
RWG048253,51.5164113503,-0.2162857876
RWG048276,51.5100494517,-0.2074766184
RWG014780,51.5148089291,-0.1965267778
RWG014781,51.5238720051,-0.2136699047
RWG014841,51.5168684851,-0.2001515349
RWG015116,51.518213475,-0.2031783145
RWG014871,51.5171192766,-0.2001551385
RWG014897,51.5263016366,-0.2104701888
RWG048240,51.5157452604,-0.2166722632
RWG015657,51.509358298,-0.1977251922
RWG015252,51.5154857068,-0.2096882305
RWG015362,51.5234698188,-0.2069923436
RWG014870,51.5170120162,-0.2000754963
RWG015224,51.5119309585,-0.2179154843
RWG014822,51.5190248139,-0.2188204189
RWG048228,51.5086008756,-0.2155479714
RWG048239,51.5159744409,-0.2156803558
RWG044158,51.5072149609,-0.2057208056
RWG015434,51.5210216258,-0.2084099077
RWG015122,51.5186444392,-0.2036430625
RWG015316,51.5165805558,-0.2062940168
RWG015318,51.5182335205,-0.2205698348
RWG015330,51.5254043359,-0.2059610884
RWG015590,51.5080126541,-0.2132201603
RWG102473,51.5158250794,-0.2060708857
RWG015035,51.5175149829,-0.2225650423
RWG015165,51.5204587553,-0.2038211599
RWG015170,51.5186838568,-0.2186261654
RWG048073,51.5245869449,-0.2259723144
RWG048107,51.523377981,-0.2108021238
RWG048131,51.5152992663,-0.2128637759
RWG014757,51.5134226237,-0.1989772177
RWG014758,51.5133995145,-0.199045341
RWG015018,51.5112731179,-0.1839892749
RWG102442,51.5033591506,-0.243404704
RWG015172,51.5234850238,-0.2182489524
RWG015380,51.5223256189,-0.2025464033
RWG015401,51.5225721952,-0.207181451
RWG015132,51.5170828371,-0.2048379811
RWG015144,51.5159849316,-0.2043100388
RWG102477,51.5167715718,-0.2002538892
RWG048167,51.5124058489,-0.2123951726
RWG048169,51.5107870428,-0.2189423177
RWG102421,51.5125318668,-0.2011744351
RWG014746,51.5121059907,-0.2015463076
RWG048040,51.5348881727,-0.1689287916
RWG048109,51.5138293232,-0.211852285
RWG102451,51.5138380751,-0.2118616776
RWG048139,51.5147486956,-0.2142563787
RWG048141,51.5162704011,-0.210335261
RWG015364,51.5236998084,-0.2067145811
RWG015365,51.5188503814,-0.2113260979
RWG044183,51.5088623763,-0.1981606403
RWG044184,51.5088804379,-0.1980266363
RWG044185,51.5088886458,-0.197938738
RWG015603,51.5074964645,-0.2101959218
RWG015403,51.5220744933,-0.2063700557
RWG015646,51.5097235963,-0.1971986953
RWG015648,51.5109290306,-0.2000449857
RWG048071,51.5223873368,-0.226433927
RWG015058,51.516988306,-0.2190535169
RWG015355,51.5243468815,-0.2068588403
RWG015359,51.518731772,-0.2166753141
RWG014797,51.523304403,-0.2133382024
RWG015057,51.516742196,-0.2201181551
RWG048245,51.5157032447,-0.2155988647
RWG048217,51.509341637,-0.2119051929
RWG048311,51.5145825139,-0.218131539
RWG048258,51.516250631,-0.2141891414
RWG048269,51.517124227,-0.2236014457
RWG048270,51.5182945044,-0.2244928058
RWG015079,51.5023259844,-0.2426023584
RWG044156,51.5070867737,-0.2061826875
RWG102422,51.5134385353,-0.2029994225
RWG015436,51.5210997262,-0.2098039433
RWG015438,51.5210045312,-0.2094845256
RWG015439,51.5211797079,-0.2095939669
RWG014759,51.5134336527,-0.1986498097
RWG014760,51.5133341847,-0.1988087747
RWG014761,51.5123353116,-0.1964040527
RWG014764,51.5141333181,-0.1959711341
RWG044157,51.5071548277,-0.2059328306
RWG102474,51.5158333632,-0.2055007159
RWG102476,51.5159193138,-0.2051185533
RWG014756,51.512903157,-0.1999542052
RWG014765,51.5126978361,-0.197629068
RWG014766,51.5136653282,-0.1983581415
RWG014804,51.5217625957,-0.2155112765
RWG014812,51.5204244127,-0.2130245405
RWG015620,51.5212773997,-0.2116441003
RWG015028,51.5027769767,-0.2251132631
RWG102440,51.5029902919,-0.2432344122
RWG015136,51.5031520504,-0.2433052854
RWG102441,51.5032139358,-0.2433338306
RWG015199,51.5199936949,-0.2217510965
RWG015204,51.5208141812,-0.2184512179
RWG014820,51.5189699716,-0.2177385185
RWG015102,51.5161640574,-0.2025526013
RWG102433,51.5015405303,-0.2402677672
RWG044135,51.5016151879,-0.2413688377
RWG048261,51.5165499709,-0.2145751861
RWG048271,51.5165871204,-0.2228593345
RWG015363,51.5235966319,-0.206792491
RWG048285,51.5158898905,-0.2201276356
RWG048308,51.513380501,-0.2195774534
RWG015266,51.517014903,-0.209624989
RWG015407,51.5213001369,-0.2033243558
RWG015413,51.5199616403,-0.2069364649
RWG015419,51.520504179,-0.2061774175
RWG048130,51.5249325359,-0.2141335027
RWG048277,51.5100401482,-0.2074496286
RWG015115,51.5178212,-0.2037461538
RWG015206,51.5201650589,-0.2180706677
RWG015098,51.514231479,-0.2010643322
RWG015584,51.5196865888,-0.2263914061
RWG015588,51.5079659316,-0.2129216911
RWG015589,51.5080769394,-0.2129170944
RWG015162,51.5180299243,-0.2182616714
RWG015238,51.5153149693,-0.2114051891
RWG015240,51.5161613741,-0.212037011
RWG044151,51.507457085,-0.2056140478
RWG014767,51.5137885987,-0.1990362394
RWG014768,51.5139341704,-0.199087359
RWG014769,51.514385412,-0.1990247974
RWG014771,51.5141949585,-0.1991763166
RWG014774,51.5145220289,-0.1989744188
RWG015643,51.5117254207,-0.1979527171
RWG102471,51.5157249712,-0.2151035192
RWG102472,51.5193423435,-0.2123729319
RWG102475,51.5158081217,-0.2052073562
RWG015601,51.5112391738,-0.2138502376
RWG015656,51.5095758032,-0.197427145
RWG048176,51.511537217,-0.2181876284
RWG048177,51.5111931119,-0.2180345037
RWG048256,51.5163014561,-0.2142662066
RWG102478,51.516754175,-0.2004179208
RWG014856,51.517746123,-0.2019409551
RWG014775,51.5146460293,-0.1978863335
RWG015593,51.5086862197,-0.2103576303
RWG048171,51.5107582273,-0.2190886067
RWG048172,51.5112842657,-0.2192765705
RWG048174,51.5119169403,-0.218564356
RWG102423,51.5135382995,-0.2028685271
RWG014755,51.5139377022,-0.2015447017
RWG044134,51.501573768,-0.2412001827
RWG014785,51.5148665469,-0.1960567534
RWG014826,51.5192905677,-0.2188172619
RWG014830,51.5199695302,-0.2191974073
RWG045333,51.5062569074,-0.2095204382
RWG014782,51.5240198709,-0.2136770096
RWG048247,51.515808349,-0.2155832835
RWG048175,51.5120375749,-0.2184818277
RWG015101,51.5157606289,-0.2025220744
RWG015185,51.5226405453,-0.2221821802
RWG015437,51.5209577958,-0.2095445123
RWG015314,51.5162646327,-0.2076468974
RWG015527,51.5054325249,-0.216412567
RWG015140,51.5035270426,-0.2434914749
RWG102443,51.5035437498,-0.2434966923
RWG015246,51.5148801229,-0.2082813963
RWG015594,51.5087187382,-0.2103829863
RWG015596,51.5100243018,-0.2111742345
RWG048108,51.5233244162,-0.2105102708
RWG014725,51.5191565343,-0.1949824711
RWG048038,51.5335101385,-0.1669789152
RWG015000,51.5196160655,-0.1989543266
RWG048027,51.5151676437,-0.162289458
RWG048028,51.5145407645,-0.1598889631
RWG015342,51.5118579734,-0.1931521474
RWG047993,51.5224661519,-0.1575569141
RWG047994,51.5230911002,-0.1581605145
RWG048260,51.5244648813,-0.1686584121
RWG015349,51.5149337876,-0.1900234824
RWG014989,51.5113111354,-0.1872110761
RWG014990,51.5116339171,-0.1873207033
RWG015071,51.5175910857,-0.1760475017
RWG048349,51.5175987682,-0.17613218
RWG014932,51.5267832426,-0.2003580849
RWG014783,51.5333841483,-0.1703268485
RWG014784,51.5149646728,-0.1961810786
RWG014787,51.5192491168,-0.1661130625
RWG014790,51.533245376,-0.1704965793
RWG014791,51.515191419,-0.1973287254
RWG014933,51.5274282991,-0.1748568517
RWG015606,51.5196947141,-0.1764297358
RWG015038,51.5246474737,-0.2012568261
RWG015109,51.5141884337,-0.1806162006
RWG015110,51.5141106666,-0.1805264283
RWG014950,51.5269566536,-0.194995497
RWG048124,51.520731768,-0.1760593601
RWG015150,51.511746009,-0.1796621524
RWG014754,51.5168654545,-0.1892686255
RWG014802,51.5184631629,-0.1656234066
RWG014951,51.5270700709,-0.1952967824
RWG014883,51.5359391017,-0.1558040276
RWG048099,51.5155734436,-0.1899835399
RWG048110,51.5252534905,-0.1613501422
RWG014947,51.5265249656,-0.1767601836
RWG000401,51.5558598399,-0.1767322376
RWG000402,51.5557691384,-0.1764818972
RWG038799,51.5305046201,-0.1433509276
RWG038827,51.5386949591,-0.1440003116
RWG015061,51.5290838405,-0.211756444
RWG038829,51.5703748283,-0.149183797
RWG038830,51.5431759875,-0.174295142
RWG015008,51.5220870364,-0.2011214113
RWG015343,51.5130240531,-0.1911561739
RWG015562,51.5224437969,-0.1825264616
RWG015571,51.5193579798,-0.1717317458
RWG015064,51.527106607,-0.2078356739
RWG102449,51.5229865641,-0.1646067157
RWG047998,51.5224665145,-0.1652287503
RWG014997,51.5117202795,-0.1863597201
RWG000561,51.5418957891,-0.1565300933
RWG015067,51.5288286446,-0.2097924684
RWG015070,51.5234071177,-0.1970380686
RWG000437,51.5528016785,-0.18904983
RWG000403,51.5567853793,-0.1771976694
RWG000385,51.5552996656,-0.1663818383
RWG000386,51.5558386181,-0.1666933886
RWG089611,51.5550848059,-0.1662233831
RWG015578,51.5185246218,-0.1779489319
RWG014881,51.5213558009,-0.1715169444
RWG000404,51.5494949733,-0.1819951776
RWG000392,51.5541400422,-0.1655840768
RWG000426,51.5548699697,-0.1517101857
RWG015040,51.5246123462,-0.2011701699
RWG014893,51.5262501405,-0.2131409208
RWG015673,51.5229249657,-0.1725151817
RWG014882,51.5344837218,-0.1616861696
RWG014935,51.5287216336,-0.1634318521
RWG014732,51.5152977828,-0.1934495508
RWG000573,51.5508159515,-0.1461137413
RWG000575,51.5458074361,-0.1772193507
RWG000577,51.5461884723,-0.1756962425
RWG014877,51.5175921932,-0.198389423
RWG000407,51.5465949708,-0.1806001858
RWG047995,51.5228041994,-0.1600525312
RWG047997,51.523057461,-0.1646546906
RWG014742,51.5154051183,-0.1881812645
RWG048025,51.5164471767,-0.1648181957
RWG015005,51.514203724,-0.1829076809
RWG015577,51.5185153293,-0.1779993335
RWG014959,51.5263081214,-0.1974207095
RWG000563,51.5412533096,-0.1571301827
RWG048045,51.534677038,-0.1659285575
RWG048046,51.5342489038,-0.1659576236
RWG014735,51.5156324731,-0.1900621604
RWG000509,51.5418625639,-0.1457197071
RWG038693,51.5499581137,-0.1377538961
RWG014743,51.5159511154,-0.1874732473
RWG014749,51.5171579759,-0.1884547347
RWG048354,51.5318010901,-0.1701736804
RWG015073,51.5151136532,-0.1761655091
RWG000388,51.5551330961,-0.1660631086
RWG000727,51.5618871086,-0.1500797467
RWG015610,51.5188719241,-0.1748869577
RWG015611,51.5189228587,-0.1757339731
RWG000378,51.5513232078,-0.1662443428
RWG015001,51.5192567023,-0.198635172
RWG015002,51.5139228775,-0.1837016429
RWG014750,51.5171243012,-0.1885827422
RWG048043,51.534150308,-0.1663999295
RWG014894,51.526214152,-0.2121341639
RWG014762,51.517668278,-0.1887231536
RWG000515,51.537736837,-0.1448433712
RWG000609,51.551112533,-0.1407740265
RWG000409,51.5510014333,-0.1658001627
RWG048042,51.5343977857,-0.1671464206
RWG015684,51.5151940874,-0.1629670782
RWG014753,51.5170344887,-0.1889349148
RWG000393,51.5539835556,-0.1653675927
RWG015357,51.5281410047,-0.2062721545
RWG000560,51.5417756443,-0.1563151124
RWG015674,51.5145489959,-0.1652618226
RWG048024,51.5166572784,-0.1644176726
RWG015582,51.5239762242,-0.1756721332
RWG000517,51.5365466401,-0.1437229152
RWG000418,51.5495936832,-0.1449608462
RWG000419,51.5495416883,-0.1451104097
RWG000420,51.5500040897,-0.1642884185
RWG014751,51.5170730293,-0.1887820765
RWG000508,51.5422060291,-0.1463732234
RWG000415,51.5501353617,-0.1916594816
RWG000416,51.5501998521,-0.1914950056
RWG000417,51.5502852094,-0.164436301
RWG000572,51.5551635378,-0.1929738243
RWG000452,51.5554069522,-0.1747334612
RWG015366,51.5328216074,-0.203449142
RWG015591,51.5219767559,-0.1731432045
RWG014934,51.5275630418,-0.161587177
RWG015348,51.5149185062,-0.1901077484
RWG014731,51.5151504765,-0.1937694175
RWG015346,51.5133000142,-0.1910103271
RWG015347,51.5309759328,-0.2050716594
RWG048065,51.5216114927,-0.1913048049
RWG014809,51.5164696521,-0.1979906569
RWG048041,51.5321142026,-0.1692435966
RWG014811,51.518313178,-0.16754597
RWG014810,51.534258307,-0.1666797612
RWG015147,51.5118176469,-0.1782400284
RWG015148,51.5118985739,-0.1785139901
RWG015398,51.5194095686,-0.1613818152
RWG015050,51.5165586932,-0.1664490349
RWG015183,51.5156960295,-0.1710818097
RWG015560,51.5232194239,-0.183966223
RWG048048,51.5346284543,-0.1656613121
RWG048055,51.5280773479,-0.2057396778
RWG015397,51.5188496409,-0.1601965466
RWG014803,51.5178037296,-0.1674461792
RWG048006,51.5222012769,-0.1578879215
RWG048049,51.5355145783,-0.1654844207
RWG014796,51.5154049614,-0.1972119562
RWG014805,51.533001412,-0.1661686499
RWG014806,51.5158255926,-0.197083613
RWG014813,51.534000296,-0.1660576509
RWG014868,51.5236972056,-0.1704363152
RWG048081,51.5233910278,-0.1682720969
RWG048082,51.5229831352,-0.1679988932
RWG015117,51.5135470286,-0.1798372858
RWG014738,51.5158532298,-0.1884849381
RWG014800,51.5173376448,-0.1968584965
RWG014801,51.517864521,-0.1663053871
RWG000438,51.5470108457,-0.1473804082
RWG014814,51.5345815566,-0.165821507
RWG014815,51.5270554565,-0.2105621008
RWG014772,51.5198351361,-0.1656372767
RWG014741,51.5152449685,-0.1882467901
RWG014713,51.5210080995,-0.1919190758
RWG000394,51.5552654241,-0.1660265347
RWG000395,51.5558478044,-0.1652606781
RWG102425,51.5177607472,-0.2013416137
RWG014727,51.5184288065,-0.1942614687
RWG014875,51.519961439,-0.2116082382
RWG015141,51.5154003328,-0.2029326148
RWG014792,51.5187605785,-0.1662568631
RWG014793,51.5185612004,-0.1665477525
RWG014794,51.5152676649,-0.197163244
RWG014795,51.5324014923,-0.1691244688
RWG014778,51.5147507572,-0.1979189127
RWG014779,51.5338451709,-0.169177343
RWG014708,51.5177507201,-0.1821175601
RWG014711,51.5206438187,-0.1909023209
RWG014712,51.5207700164,-0.1915981927
RWG014720,51.5213614034,-0.1944783734
RWG014724,51.5192155906,-0.1950684325
RWG014716,51.5200874383,-0.1907551788
RWG014799,51.5179164057,-0.1669736861
RWG015336,51.5116252274,-0.1923674059
RWG014717,51.5201682427,-0.1902389547
RWG014786,51.5192853418,-0.166082738
RWG048062,51.5342662693,-0.164644959
RWG048358,51.5259272534,-0.2073055771
RWG102468,51.518956403,-0.210999667
RWG014763,51.517776555,-0.1888481557
RWG014770,51.5198508776,-0.1659268414
RWG014808,51.5175349671,-0.1686168475
RWG015411,51.5207372239,-0.1627459802
RWG015049,51.5247964218,-0.2026772444
RWG014773,51.5146097085,-0.1990152139
RWG014807,51.5174493338,-0.16848773
RWG014869,51.5238877288,-0.1706356795
RWG015068,51.5168115505,-0.1699134985
RWG014714,51.5211591669,-0.1921505506
RWG014715,51.5201216033,-0.1918609579
RWG048064,51.5246532229,-0.1855847035
RWG015420,51.5232347379,-0.191593582
RWG015051,51.5168230322,-0.1659840068
RWG015461,51.5134088907,-0.1927736975
RWG014832,51.5262066545,-0.2052571414
RWG015666,51.5140774609,-0.1619868379
RWG047996,51.5225294863,-0.1616538023
RWG015457,51.5137939108,-0.1914094779
RWG015608,51.5183744784,-0.1769809242
RWG015041,51.5138900761,-0.1667975605
RWG048052,51.5365934714,-0.1531258076
RWG000870,51.5287139435,-0.1323971136
RWG000871,51.5453087448,-0.1775880114
RWG014819,51.5266343179,-0.2078682345
RWG014866,51.5236071079,-0.1699067051
RWG015672,51.5146817852,-0.1642894869
RWG015387,51.5160686065,-0.1571766895
RWG015003,51.5138465544,-0.1836932961
RWG015286,51.5135726061,-0.1847074619
RWG015288,51.5136458806,-0.1858541149
RWG015104,51.5177024537,-0.1806235347
RWG015105,51.5150463622,-0.1801360981
RWG048086,51.5248931603,-0.1484934211
RWG048009,51.5207336724,-0.1647917653
RWG015048,51.5147210456,-0.1660702993
RWG015326,51.512799652,-0.1900693052
RWG015010,51.5220985034,-0.2010147195
RWG015011,51.5133945705,-0.1831767797
RWG015023,51.5229274603,-0.1970310856
RWG015386,51.513514556,-0.1588839966
RWG015074,51.5148506617,-0.1759934549
RWG102450,51.5219605857,-0.1596512913
RWG048005,51.5221901825,-0.1579921377
RWG048010,51.520703266,-0.1649521757
RWG015388,51.5164919135,-0.1574170389
RWG015587,51.5230168501,-0.1742636085
RWG048359,51.5178447297,-0.176781914
RWG014899,51.5326579619,-0.1584193618
RWG102458,51.5250086557,-0.1626442782
RWG015443,51.5145611209,-0.1880348536
RWG015154,51.5152594967,-0.1740793785
RWG048101,51.5157613139,-0.1895131282
RWG014855,51.5240489364,-0.1690185556
RWG015055,51.5166275336,-0.1658572697
RWG015083,51.5148704907,-0.1770478699
RWG015103,51.51739751,-0.1799324706
RWG048259,51.5245312476,-0.168789042
RWG048274,51.5249923047,-0.166481922
RWG048100,51.5157358223,-0.1897472446
RWG015660,51.525994109,-0.1715874708
RWG015197,51.5173627079,-0.1660754686
RWG015668,51.5258691618,-0.1724712798
RWG015004,51.5141996209,-0.1828564407
RWG015456,51.5135385201,-0.1916121479
RWG014827,51.5265044354,-0.207343727
RWG014828,51.5182714825,-0.1711811079
RWG014952,51.5271919749,-0.1956121775
RWG014981,51.5106073554,-0.1869452452
RWG015290,51.5126829946,-0.1856600774
RWG102448,51.5185486327,-0.1740887053
RWG015065,51.5171798039,-0.1685021324
RWG048061,51.5257790141,-0.1871805988
RWG015335,51.5118681872,-0.1922684957
RWG015612,51.5189051226,-0.1758588891
RWG015090,51.5134837579,-0.1778844933
RWG048353,51.5134586218,-0.1944680493
RWG015285,51.5133451006,-0.1846179717
RWG048063,51.5338249683,-0.165153529
RWG048051,51.5270551023,-0.1752336947
RWG015381,51.5206315519,-0.2005022511
RWG048120,51.5166107643,-0.1876857993
RWG048121,51.5166478324,-0.1877087562
RWG102487,51.5200661238,-0.1803603877
RWG015667,51.5138033399,-0.1612672063
RWG015324,51.5181628291,-0.1918041307
RWG048087,51.5200360143,-0.1697111302
RWG048053,51.536560618,-0.1533644298
RWG048019,51.517032071,-0.1622114071
RWG048020,51.5179582531,-0.1625603636
RWG015662,51.5133043818,-0.162805403
RWG014937,51.5249470007,-0.1762818185
RWG038700,51.5489649334,-0.1839282445
RWG015037,51.5126948792,-0.1664875484
RWG015039,51.5127502226,-0.1666808478
RWG015054,51.5164832712,-0.1658281087
RWG015599,51.5199068066,-0.1707651642
RWG015052,51.5166629605,-0.1654784824
RWG015053,51.516551352,-0.1657579398
RWG048083,51.5224461725,-0.1680644004
RWG048084,51.5214388295,-0.1698453238
RWG015173,51.5138100835,-0.1698869748
RWG048208,51.5134674115,-0.1678322506
RWG014839,51.528462834,-0.1699220359
RWG015151,51.5123672814,-0.1806639467
RWG048022,51.516957838,-0.1626562915
RWG015325,51.5125056809,-0.1899526665
RWG048102,51.5153012352,-0.1881378337
RWG015390,51.5169817461,-0.1587060188
RWG048088,51.5165726516,-0.1922456874
RWG015680,51.5199242375,-0.1696819795
RWG015682,51.515809445,-0.1638694616
RWG014829,51.5185543992,-0.1704414707
RWG015045,51.5147942494,-0.1661989067
RWG048214,51.5136673245,-0.1750588187
RWG038815,51.5447109627,-0.145725392
RWG048085,51.5230338252,-0.1703707263
RWG038701,51.5548050901,-0.1385753794
RWG038704,51.5483585261,-0.1438793393
RWG048016,51.518708112,-0.1627355202
RWG048007,51.5224634554,-0.1577546603
RWG015394,51.5166691623,-0.1606399642
RWG000444,51.5702568477,-0.1491134379
RWG048066,51.521018616,-0.1877922917
RWG000445,51.5703165512,-0.1488869456
RWG000447,51.5481334888,-0.1460364105
RWG000559,51.5418193581,-0.1564218877
RWG038814,51.5447485443,-0.1456844896
RWG014939,51.5245832986,-0.1767651824
RWG015675,51.5146408042,-0.1653236991
RWG015382,51.5142303881,-0.158116096
RWG015392,51.5187913755,-0.1598267513
RWG047999,51.5223664868,-0.1651442036
RWG048119,51.516544355,-0.1876386852
RWG048017,51.5185241636,-0.161512562
RWG048018,51.5170351892,-0.1621985198
RWG015016,51.5122785526,-0.1822922161
RWG015385,51.5150422428,-0.1569216325
RWG048067,51.5233161612,-0.1712243707
RWG015176,51.5141856696,-0.1681877582
RWG102445,51.5141856696,-0.1681877582
RWG015195,51.5169779305,-0.1655576969
RWG048113,51.5250690719,-0.1602512062
RWG014831,51.535559298,-0.1646869422
